time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,cloud_cover,wind_speed_10m,wind_gusts_10m,year,month,day,hour,day_of_year,season,rain_flag
2025-12-23 18:00:00,19.4,71,19.4,0.0,0,8.2,16.9,2025,12,23,18,357,Winter,0
2025-12-23 19:00:00,18.3,76,18.3,0.0,0,8.9,18.4,2025,12,23,19,357,Winter,0
2025-12-23 20:00:00,17.4,78,17.1,0.0,0,9.2,19.1,2025,12,23,20,357,Winter,0
2025-12-23 21:00:00,16.6,80,16.2,0.0,0,9.3,18.7,2025,12,23,21,357,Winter,0
2025-12-23 22:00:00,15.9,82,15.3,0.0,0,9.9,19.8,2025,12,23,22,357,Winter,0
2025-12-23 23:00:00,15.2,84,14.4,0.0,0,10.4,21.2,2025,12,23,23,357,Winter,0
2025-12-24 00:00:00,14.5,87,13.7,0.0,0,10.2,20.9,2025,12,24,0,358,Winter,0
2025-12-24 01:00:00,14.1,88,13.3,0.0,0,9.8,20.5,2025,12,24,1,358,Winter,0
2025-12-24 02:00:00,13.7,89,12.9,0.0,0,9.8,19.8,2025,12,24,2,358,Winter,0
2025-12-24 03:00:00,13.4,90,12.5,0.0,0,9.6,19.8,2025,12,24,3,358,Winter,0
2025-12-24 04:00:00,12.9,90,12.0,0.0,0,9.2,19.1,2025,12,24,4,358,Winter,0
2025-12-24 05:00:00,12.5,91,11.4,0.0,0,9.6,18.4,2025,12,24,5,358,Winter,0
2025-12-24 06:00:00,11.9,90,10.6,0.0,0,9.6,19.1,2025,12,24,6,358,Winter,0
2025-12-24 07:00:00,11.6,90,10.2,0.0,0,9.6,19.1,2025,12,24,7,358,Winter,0
2025-12-24 08:00:00,12.6,84,11.2,0.0,0,9.7,20.5,2025,12,24,8,358,Winter,0
2025-12-24 09:00:00,14.6,75,13.3,0.0,0,8.6,22.0,2025,12,24,9,358,Winter,0
2025-12-24 10:00:00,16.7,67,15.5,0.0,0,8.8,24.1,2025,12,24,10,358,Winter,0
2025-12-24 11:00:00,18.9,60,17.6,0.0,0,10.4,27.4,2025,12,24,11,358,Winter,0
2025-12-24 12:00:00,20.4,45,18.3,0.0,0,12.1,32.0,2025,12,24,12,358,Winter,0
2025-12-24 13:00:00,21.0,41,18.6,0.0,0,11.8,32.0,2025,12,24,13,358,Winter,0
2025-12-24 14:00:00,21.1,40,18.7,0.0,0,11.6,31.0,2025,12,24,14,358,Winter,0
2025-12-24 15:00:00,20.8,42,18.3,0.0,0,11.7,30.2,2025,12,24,15,358,Winter,0
2025-12-24 16:00:00,20.0,44,17.7,0.0,0,10.9,28.8,2025,12,24,16,358,Winter,0
2025-12-24 17:00:00,18.6,50,17.0,0.0,0,7.2,24.5,2025,12,24,17,358,Winter,0
2025-12-24 18:00:00,17.5,57,16.4,0.0,0,5.5,14.8,2025,12,24,18,358,Winter,0
2025-12-24 19:00:00,16.3,64,15.5,0.0,0,4.6,11.2,2025,12,24,19,358,Winter,0
2025-12-24 20:00:00,15.5,67,14.6,0.0,0,4.9,9.7,2025,12,24,20,358,Winter,0
2025-12-24 21:00:00,14.7,68,13.6,0.0,0,5.4,10.4,2025,12,24,21,358,Winter,0
2025-12-24 22:00:00,14.1,69,12.8,0.0,0,5.8,11.5,2025,12,24,22,358,Winter,0
2025-12-24 23:00:00,13.0,74,11.8,0.0,0,5.4,11.5,2025,12,24,23,358,Winter,0
2025-12-25 00:00:00,12.3,75,11.0,0.0,0,5.4,10.1,2025,12,25,0,359,Winter,0
2025-12-25 01:00:00,11.9,75,10.4,0.0,0,6.0,11.9,2025,12,25,1,359,Winter,0
2025-12-25 02:00:00,11.3,76,9.7,0.0,0,6.5,13.0,2025,12,25,2,359,Winter,0
2025-12-25 03:00:00,10.8,77,9.0,0.0,0,6.6,13.0,2025,12,25,3,359,Winter,0
2025-12-25 04:00:00,10.2,78,8.3,0.0,0,6.9,13.7,2025,12,25,4,359,Winter,0
2025-12-25 05:00:00,9.8,82,7.8,0.0,0,7.8,15.1,2025,12,25,5,359,Winter,0
2025-12-25 06:00:00,9.4,82,7.5,0.0,0,7.1,15.1,2025,12,25,6,359,Winter,0
2025-12-25 07:00:00,9.3,81,7.2,0.0,0,7.5,14.4,2025,12,25,7,359,Winter,0
2025-12-25 08:00:00,10.7,74,8.5,0.0,0,8.0,15.5,2025,12,25,8,359,Winter,0
2025-12-25 09:00:00,13.1,64,11.6,0.0,0,4.5,15.5,2025,12,25,9,359,Winter,0
2025-12-25 10:00:00,15.9,53,14.4,0.0,0,4.0,15.1,2025,12,25,10,359,Winter,0
2025-12-25 11:00:00,18.5,46,16.9,0.0,0,5.2,18.0,2025,12,25,11,359,Winter,0
2025-12-25 12:00:00,19.9,43,18.3,0.0,0,5.8,19.1,2025,12,25,12,359,Winter,0
2025-12-25 13:00:00,20.7,40,18.8,0.0,0,6.7,20.5,2025,12,25,13,359,Winter,0
2025-12-25 14:00:00,21.0,38,19.0,0.0,0,6.7,20.9,2025,12,25,14,359,Winter,0
2025-12-25 15:00:00,20.8,39,18.9,0.0,13,6.5,19.4,2025,12,25,15,359,Winter,0
2025-12-25 16:00:00,19.9,45,18.5,0.0,15,4.7,17.3,2025,12,25,16,359,Winter,0
2025-12-25 17:00:00,17.9,54,16.8,0.0,15,4.4,11.2,2025,12,25,17,359,Winter,0
