time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2025-06-24 20:00:00,79.6,100.6,539.0,48.3,40.3,129.0
2025-06-24 21:00:00,78.0,102.7,588.0,49.1,38.1,105.0
2025-06-24 22:00:00,74.5,88.2,665.0,45.4,34.2,89.0
2025-06-24 23:00:00,66.4,75.9,698.0,39.9,29.7,80.0
2025-06-25 00:00:00,56.9,77.5,636.0,32.2,23.9,82.0
2025-06-25 01:00:00,48.7,56.3,531.0,22.7,17.4,92.0
2025-06-25 02:00:00,41.8,46.6,471.0,16.0,13.0,99.0
2025-06-25 03:00:00,36.4,38.9,501.0,13.8,12.3,98.0
2025-06-25 04:00:00,38.8,41.1,575.0,14.4,13.8,94.0
2025-06-25 05:00:00,36.0,52.9,645.0,22.4,13.9,68.0
2025-06-25 06:00:00,32.1,52.4,706.0,27.3,15.7,64.0
2025-06-25 07:00:00,40.9,86.4,762.0,33.8,18.3,59.0
2025-06-25 08:00:00,48.5,108.7,776.0,36.6,20.6,64.0
2025-06-25 09:00:00,51.5,124.3,715.0,32.2,22.4,86.0
2025-06-25 10:00:00,47.7,112.2,613.0,24.2,23.8,117.0
2025-06-25 11:00:00,44.1,88.5,530.0,17.7,24.5,141.0
2025-06-25 12:00:00,43.3,89.4,487.0,14.5,23.8,152.0
2025-06-25 13:00:00,40.5,76.4,464.0,12.9,22.3,157.0
2025-06-25 14:00:00,36.9,54.6,461.0,13.0,21.4,158.0
2025-06-25 15:00:00,36.9,46.7,476.0,15.0,21.7,158.0
2025-06-25 16:00:00,38.2,43.8,511.0,18.6,22.6,155.0
2025-06-25 17:00:00,43.4,44.4,578.0,25.2,30.0,157.0
2025-06-25 18:00:00,45.1,45.9,711.0,33.9,30.7,135.0
2025-06-25 19:00:00,53.4,53.8,876.0,45.5,31.5,105.0
2025-06-25 20:00:00,57.6,79.4,981.0,52.2,31.2,82.0
2025-06-25 21:00:00,57.5,88.2,983.0,49.4,28.9,75.0
2025-06-25 22:00:00,56.6,107.3,924.0,41.6,25.5,76.0
2025-06-25 23:00:00,56.2,143.0,844.0,34.3,22.4,77.0
2025-06-26 00:00:00,52.3,109.2,740.0,28.9,19.9,77.0
2025-06-26 01:00:00,49.8,83.6,613.0,23.9,17.8,77.0
2025-06-26 02:00:00,49.0,91.7,511.0,20.3,16.4,77.0
2025-06-26 03:00:00,44.1,57.6,440.0,18.5,16.1,74.0
2025-06-26 04:00:00,42.8,51.5,393.0,18.0,16.4,71.0
2025-06-26 05:00:00,40.5,55.3,391.0,17.6,16.6,69.0
2025-06-26 06:00:00,40.7,49.4,478.0,18.9,17.4,72.0
2025-06-26 07:00:00,42.7,49.7,611.0,20.6,18.6,78.0
2025-06-26 08:00:00,41.6,46.9,682.0,21.4,19.9,85.0
2025-06-26 09:00:00,40.4,44.5,625.0,20.7,21.6,94.0
2025-06-26 10:00:00,34.9,37.7,505.0,19.0,23.6,106.0
2025-06-26 11:00:00,32.0,34.1,410.0,16.9,24.8,121.0
2025-06-26 12:00:00,33.4,35.4,371.0,13.6,25.0,145.0
2025-06-26 13:00:00,34.3,36.4,357.0,9.9,24.4,173.0
2025-06-26 14:00:00,34.5,38.2,364.0,7.9,23.7,189.0
2025-06-26 15:00:00,34.2,41.4,381.0,8.0,22.5,187.0
2025-06-26 16:00:00,33.3,44.6,418.0,9.9,21.1,175.0
2025-06-26 17:00:00,41.2,180.7,503.0,15.2,18.3,145.0
2025-06-26 18:00:00,44.5,176.5,694.0,23.5,19.8,123.0
2025-06-26 19:00:00,49.0,165.3,932.0,34.7,21.7,93.0
2025-06-26 20:00:00,50.4,160.7,1065.0,41.8,22.8,70.0
2025-06-26 21:00:00,48.8,154.1,1005.0,40.9,22.2,63.0
2025-06-26 22:00:00,47.0,153.7,840.0,35.8,20.7,63.0
2025-06-26 23:00:00,47.8,177.9,687.0,31.1,19.2,63.0
2025-06-27 00:00:00,47.3,189.1,579.0,28.2,18.0,62.0
2025-06-27 01:00:00,46.7,188.6,483.0,25.7,16.8,61.0
2025-06-27 02:00:00,44.7,164.8,419.0,24.2,16.1,59.0
2025-06-27 03:00:00,43.3,145.8,400.0,24.6,16.1,53.0
2025-06-27 04:00:00,42.6,140.2,413.0,26.0,16.6,46.0
2025-06-27 05:00:00,49.6,171.4,437.0,27.2,18.6,45.0
2025-06-27 06:00:00,43.2,104.3,481.0,25.7,20.1,56.0
2025-06-27 07:00:00,39.6,77.3,536.0,23.5,22.1,72.0
2025-06-27 08:00:00,34.0,51.6,560.0,20.5,23.2,92.0
2025-06-27 09:00:00,30.3,39.7,522.0,15.8,22.4,120.0
2025-06-27 10:00:00,28.2,44.6,452.0,10.3,20.7,151.0
2025-06-27 11:00:00,27.1,41.7,397.0,6.3,19.2,174.0
2025-06-27 12:00:00,27.4,52.3,371.0,4.8,18.3,183.0
2025-06-27 13:00:00,28.7,73.3,359.0,4.8,17.7,184.0
2025-06-27 14:00:00,27.5,61.7,363.0,5.7,17.5,181.0
2025-06-27 15:00:00,27.0,53.0,378.0,5.8,17.8,178.0
2025-06-27 16:00:00,26.1,47.0,409.0,6.9,18.6,172.0
2025-06-27 17:00:00,36.4,93.4,471.0,16.2,21.1,163.0
2025-06-27 18:00:00,37.8,71.9,602.0,24.6,22.3,138.0
2025-06-27 19:00:00,40.3,63.1,765.0,36.2,23.9,103.0
2025-06-27 20:00:00,45.2,78.9,857.0,44.2,24.9,75.0
2025-06-27 21:00:00,45.8,83.6,820.0,45.4,24.8,62.0
2025-06-27 22:00:00,45.3,87.3,712.0,43.2,24.0,56.0
2025-06-27 23:00:00,45.1,85.7,611.0,40.7,22.9,52.0
2025-06-28 00:00:00,41.9,66.8,536.0,38.6,21.1,49.0
2025-06-28 01:00:00,39.1,57.4,468.0,36.3,19.0,47.0
2025-06-28 02:00:00,39.3,54.4,423.0,35.1,17.6,45.0
2025-06-28 03:00:00,41.0,55.1,408.0,36.3,17.3,38.0
2025-06-28 04:00:00,43.3,57.4,415.0,38.6,17.8,30.0
2025-06-28 05:00:00,42.5,59.6,444.0,33.2,17.1,40.0
2025-06-28 06:00:00,40.6,56.6,514.0,30.6,19.1,51.0
2025-06-28 07:00:00,38.0,59.1,605.0,26.8,21.9,67.0
2025-06-28 08:00:00,34.1,61.9,654.0,22.6,24.1,89.0
2025-06-28 09:00:00,32.5,66.1,622.0,17.8,25.3,120.0
2025-06-28 10:00:00,31.1,61.7,547.0,12.6,26.0,155.0
2025-06-28 11:00:00,30.7,52.6,483.0,8.8,26.3,184.0
2025-06-28 12:00:00,31.5,49.5,444.0,6.8,26.1,202.0
2025-06-28 13:00:00,32.2,49.2,416.0,6.1,25.6,213.0
2025-06-28 14:00:00,33.4,54.6,407.0,7.3,25.7,216.0
2025-06-28 15:00:00,36.6,71.5,404.0,11.0,26.9,211.0
2025-06-28 16:00:00,38.3,97.6,420.0,16.6,28.6,198.0
2025-06-28 17:00:00,50.4,72.4,503.0,13.3,34.1,243.0
2025-06-28 18:00:00,58.6,75.9,744.0,22.5,35.0,210.0
2025-06-28 19:00:00,74.3,87.3,1052.0,35.1,36.1,163.0
2025-06-28 20:00:00,62.4,81.7,1203.0,43.4,36.0,126.0
2025-06-28 21:00:00,51.9,74.0,1046.0,43.2,33.9,108.0
2025-06-28 22:00:00,49.6,55.9,732.0,38.8,30.6,99.0
2025-06-28 23:00:00,51.1,56.3,484.0,35.3,27.7,91.0
2025-06-29 00:00:00,51.6,57.0,396.0,35.0,25.8,79.0
2025-06-29 01:00:00,49.9,56.2,375.0,35.6,24.2,68.0
2025-06-29 02:00:00,50.5,56.6,365.0,35.1,22.6,61.0
2025-06-29 03:00:00,50.3,57.4,336.0,31.9,20.3,60.0
2025-06-29 04:00:00,45.8,54.1,318.0,27.8,18.0,63.0
2025-06-29 05:00:00,44.8,72.6,350.0,36.2,17.7,33.0
2025-06-29 06:00:00,42.1,68.2,486.0,38.2,19.5,33.0
2025-06-29 07:00:00,45.8,73.6,672.0,40.9,22.0,34.0
2025-06-29 08:00:00,47.6,92.9,785.0,41.4,25.0,41.0
2025-06-29 09:00:00,47.1,122.5,755.0,37.9,28.4,57.0
2025-06-29 10:00:00,46.9,137.8,652.0,32.2,32.1,80.0
2025-06-29 11:00:00,46.3,129.9,560.0,27.8,36.1,102.0
2025-06-29 12:00:00,45.5,119.0,502.0,25.5,40.5,125.0
2025-06-29 13:00:00,45.3,106.2,455.0,24.4,45.0,148.0
2025-06-29 14:00:00,46.6,97.1,441.0,24.9,49.0,164.0
2025-06-29 15:00:00,47.1,90.8,472.0,26.0,52.0,170.0
2025-06-29 16:00:00,48.9,88.2,535.0,28.6,54.3,169.0
2025-06-29 17:00:00,46.6,71.2,613.0,41.1,49.9,103.0
2025-06-29 18:00:00,50.9,70.3,712.0,48.5,49.2,87.0
2025-06-29 19:00:00,57.3,73.3,826.0,58.9,48.2,66.0
2025-06-29 20:00:00,60.5,75.0,916.0,67.2,46.7,47.0
2025-06-29 21:00:00,67.3,80.3,992.0,72.9,44.7,34.0
2025-06-29 22:00:00,76.4,87.3,1043.0,76.6,42.2,24.0
2025-06-29 23:00:00,71.2,81.3,1004.0,75.0,38.7,20.0
2025-06-30 00:00:00,56.8,65.4,791.0,64.2,33.3,27.0
2025-06-30 01:00:00,39.8,46.0,487.0,48.2,27.0,41.0
2025-06-30 02:00:00,36.0,42.6,275.0,35.8,22.4,52.0
2025-06-30 03:00:00,35.6,42.0,243.0,31.0,20.5,55.0
2025-06-30 04:00:00,38.0,44.7,303.0,29.8,20.4,54.0
2025-06-30 05:00:00,41.0,47.0,372.0,25.9,16.3,56.0
2025-06-30 06:00:00,35.4,42.1,439.0,26.8,19.2,59.0
2025-06-30 07:00:00,35.2,43.7,516.0,27.8,23.1,63.0
2025-06-30 08:00:00,37.0,46.3,554.0,27.1,25.4,71.0
2025-06-30 09:00:00,37.5,48.2,515.0,23.0,24.3,85.0
2025-06-30 10:00:00,36.1,52.2,437.0,17.1,21.6,102.0
2025-06-30 11:00:00,36.2,62.9,386.0,13.0,19.4,115.0
2025-06-30 12:00:00,37.0,71.0,379.0,11.7,18.2,121.0
2025-06-30 13:00:00,44.7,90.6,399.0,12.1,17.6,124.0
2025-06-30 14:00:00,42.7,80.1,465.0,14.2,18.9,125.0
2025-06-30 15:00:00,45.2,74.3,586.0,17.8,23.3,129.0
2025-06-30 16:00:00,47.7,75.0,753.0,23.2,29.4,131.0
2025-06-30 17:00:00,42.0,131.3,951.0,26.1,21.5,99.0
2025-06-30 18:00:00,44.5,149.5,1242.0,34.9,25.4,86.0
2025-06-30 19:00:00,51.2,132.2,1565.0,46.8,30.8,67.0
2025-06-30 20:00:00,56.7,118.5,1723.0,54.0,33.9,55.0
2025-06-30 21:00:00,53.2,101.7,1594.0,51.5,32.8,56.0
2025-06-30 22:00:00,46.1,88.5,1301.0,44.3,29.5,63.0
2025-06-30 23:00:00,43.8,74.3,1015.0,39.0,26.8,67.0
2025-07-01 00:00:00,39.8,62.9,770.0,39.0,25.9,61.0
2025-07-01 01:00:00,39.8,60.8,532.0,41.0,25.6,52.0
2025-07-01 02:00:00,43.7,69.4,372.0,42.0,25.6,45.0
2025-07-01 03:00:00,34.5,52.3,334.0,40.7,26.1,43.0
2025-07-01 04:00:00,31.8,44.0,374.0,38.4,26.9,44.0
2025-07-01 05:00:00,53.8,74.0,435.0,42.7,27.0,36.0
2025-07-01 06:00:00,53.1,73.1,522.0,40.4,29.9,47.0
2025-07-01 07:00:00,53.7,68.7,631.0,37.0,33.9,64.0
2025-07-01 08:00:00,52.4,61.9,690.0,32.6,36.5,83.0
2025-07-01 09:00:00,39.8,45.8,657.0,26.7,37.0,107.0
2025-07-01 10:00:00,36.2,40.3,574.0,19.8,36.1,134.0
2025-07-01 11:00:00,34.8,37.6,498.0,14.2,34.1,157.0
2025-07-01 12:00:00,35.7,65.4,434.0,10.4,30.0,173.0
2025-07-01 13:00:00,34.9,77.5,377.0,7.9,24.7,184.0
2025-07-01 14:00:00,33.2,68.7,369.0,7.0,21.3,190.0
2025-07-01 15:00:00,31.4,48.4,427.0,6.8,21.1,194.0
2025-07-01 16:00:00,30.9,41.4,535.0,8.2,22.6,194.0
2025-07-01 17:00:00,32.7,55.1,682.0,15.6,24.9,166.0
2025-07-01 18:00:00,37.5,52.7,919.0,33.6,27.6,134.0
2025-07-01 19:00:00,49.8,61.0,1195.0,58.3,31.2,91.0
2025-07-01 20:00:00,58.2,66.4,1349.0,75.6,33.3,56.0
2025-07-01 21:00:00,59.8,65.7,1280.0,78.8,32.8,39.0
2025-07-01 22:00:00,60.5,65.9,1089.0,74.6,30.8,32.0
2025-07-01 23:00:00,61.0,68.7,918.0,69.5,28.7,27.0
2025-07-02 00:00:00,60.3,69.6,818.0,65.2,26.6,24.0
2025-07-02 01:00:00,58.3,69.2,739.0,59.9,24.4,24.0
2025-07-02 02:00:00,55.1,66.4,673.0,55.2,22.7,25.0
2025-07-02 03:00:00,53.3,60.3,606.0,52.3,21.7,22.0
2025-07-02 04:00:00,53.0,57.6,552.0,49.9,21.4,19.0
2025-07-02 05:00:00,66.6,73.1,545.0,62.3,23.4,12.0
2025-07-02 06:00:00,64.0,67.5,639.0,51.9,25.5,40.0
2025-07-02 07:00:00,55.1,59.5,780.0,37.3,28.3,80.0
2025-07-02 08:00:00,30.4,45.6,841.0,24.9,29.9,116.0
2025-07-02 09:00:00,24.9,43.5,735.0,16.9,29.2,146.0
2025-07-02 10:00:00,31.5,98.7,548.0,11.1,27.3,173.0
2025-07-02 11:00:00,29.4,67.1,416.0,7.1,25.2,192.0
2025-07-02 12:00:00,27.2,40.9,399.0,5.2,23.0,200.0
2025-07-02 13:00:00,27.5,43.2,437.0,5.1,20.8,199.0
2025-07-02 14:00:00,28.1,48.5,482.0,5.8,19.3,196.0
2025-07-02 15:00:00,27.6,47.8,513.0,6.0,19.2,194.0
2025-07-02 16:00:00,27.7,49.8,552.0,6.9,19.8,189.0
2025-07-02 17:00:00,28.1,28.1,612.0,12.7,18.6,149.0
2025-07-02 18:00:00,31.4,32.7,728.0,24.2,20.5,124.0
2025-07-02 19:00:00,37.8,53.9,867.0,39.8,23.2,89.0
2025-07-02 20:00:00,42.6,60.8,940.0,49.8,24.6,63.0
2025-07-02 21:00:00,44.0,57.6,899.0,49.1,23.9,54.0
2025-07-02 22:00:00,43.0,56.7,792.0,42.9,22.0,53.0
2025-07-02 23:00:00,40.3,61.2,681.0,36.4,20.1,55.0
2025-07-03 00:00:00,34.3,43.3,571.0,30.7,18.3,59.0
2025-07-03 01:00:00,31.1,39.1,457.0,24.9,16.5,64.0
2025-07-03 02:00:00,28.9,35.7,381.0,21.1,15.7,67.0
2025-07-03 03:00:00,27.6,32.4,362.0,21.2,16.5,62.0
2025-07-03 04:00:00,27.4,31.0,381.0,23.3,18.2,54.0
2025-07-03 05:00:00,30.5,34.3,421.0,22.7,18.0,51.0
2025-07-03 06:00:00,27.7,29.5,501.0,21.5,18.1,58.0
2025-07-03 07:00:00,26.5,27.3,602.0,19.7,18.2,69.0
2025-07-03 08:00:00,27.8,28.1,648.0,17.6,17.9,81.0
2025-07-03 09:00:00,26.3,26.5,586.0,14.8,16.7,95.0
2025-07-03 10:00:00,26.4,27.8,469.0,11.8,15.2,110.0
2025-07-03 11:00:00,28.3,57.7,384.0,9.4,14.3,125.0
2025-07-03 12:00:00,29.9,57.4,365.0,8.1,14.7,139.0
2025-07-03 13:00:00,34.2,45.4,377.0,7.5,15.8,152.0
2025-07-03 14:00:00,34.9,51.9,405.0,7.9,17.1,161.0
2025-07-03 15:00:00,35.6,43.2,440.0,8.8,18.6,168.0
2025-07-03 16:00:00,38.6,44.7,491.0,10.7,20.3,172.0
2025-07-03 17:00:00,43.8,150.9,568.0,14.1,22.9,167.0
2025-07-03 18:00:00,47.4,139.2,714.0,29.3,25.2,136.0
2025-07-03 19:00:00,55.1,125.7,886.0,49.9,28.4,93.0
2025-07-03 20:00:00,60.3,119.7,968.0,63.2,30.0,60.0
2025-07-03 21:00:00,61.2,108.0,884.0,62.5,28.8,48.0
2025-07-03 22:00:00,56.7,90.8,711.0,54.4,26.1,46.0
2025-07-03 23:00:00,50.9,77.3,562.0,46.0,23.5,47.0
2025-07-04 00:00:00,44.9,65.7,475.0,38.7,21.2,51.0
2025-07-04 01:00:00,41.9,65.2,412.0,31.0,19.1,58.0
2025-07-04 02:00:00,40.9,64.5,375.0,25.9,17.8,61.0
2025-07-04 03:00:00,40.5,60.1,370.0,25.4,17.8,56.0
2025-07-04 04:00:00,41.1,54.9,390.0,27.4,18.7,47.0
2025-07-04 05:00:00,41.2,86.8,425.0,26.9,18.6,46.0
2025-07-04 06:00:00,40.9,93.4,485.0,25.4,20.6,55.0
2025-07-04 07:00:00,37.8,98.7,559.0,23.2,23.3,68.0
2025-07-04 08:00:00,33.8,76.6,598.0,20.4,25.5,87.0
2025-07-04 09:00:00,29.6,48.4,569.0,16.5,26.7,115.0
2025-07-04 10:00:00,28.6,37.5,504.0,12.0,27.4,148.0
2025-07-04 11:00:00,28.9,34.2,455.0,8.5,27.5,175.0
2025-07-04 12:00:00,30.3,41.7,437.0,6.6,26.6,193.0
2025-07-04 13:00:00,31.5,43.4,433.0,5.8,25.1,205.0
2025-07-04 14:00:00,32.6,44.0,446.0,6.2,24.5,212.0
2025-07-04 15:00:00,33.9,41.6,475.0,5.8,25.4,219.0
2025-07-04 16:00:00,35.5,41.4,521.0,6.7,27.2,221.0
2025-07-04 17:00:00,48.1,51.7,580.0,30.1,49.3,189.0
2025-07-04 18:00:00,49.7,54.0,671.0,39.5,50.4,163.0
2025-07-04 19:00:00,56.7,61.2,775.0,52.7,52.0,127.0
2025-07-04 20:00:00,70.5,74.7,839.0,63.7,53.2,95.0
2025-07-04 21:00:00,75.0,78.7,838.0,71.5,54.3,71.0
2025-07-04 22:00:00,82.9,86.4,796.0,77.3,55.0,51.0
2025-07-04 23:00:00,88.5,91.5,734.0,78.3,53.9,38.0
2025-07-05 00:00:00,79.6,81.7,640.0,72.1,49.9,35.0
2025-07-05 01:00:00,70.3,71.9,526.0,61.1,44.1,39.0
2025-07-05 02:00:00,65.9,67.3,443.0,50.6,38.5,45.0
2025-07-05 03:00:00,58.7,60.3,412.0,41.4,33.0,53.0
2025-07-05 04:00:00,46.9,48.9,413.0,32.6,27.8,62.0
2025-07-05 05:00:00,70.8,73.6,435.0,53.5,29.4,26.0
2025-07-05 06:00:00,66.8,71.2,496.0,48.0,33.4,42.0
2025-07-05 07:00:00,64.0,69.8,578.0,40.1,38.9,66.0
2025-07-05 08:00:00,49.7,57.7,623.0,32.4,43.3,95.0
2025-07-05 09:00:00,41.1,49.6,592.0,25.4,45.9,132.0
2025-07-05 10:00:00,43.0,54.0,522.0,18.5,47.4,174.0
2025-07-05 11:00:00,46.2,57.6,472.0,13.2,47.5,210.0
2025-07-05 12:00:00,51.1,61.5,459.0,9.9,45.5,239.0
2025-07-05 13:00:00,54.7,63.8,465.0,8.0,42.0,262.0
2025-07-05 14:00:00,55.4,63.3,489.0,7.7,39.1,274.0
2025-07-05 15:00:00,55.5,62.4,542.0,8.7,37.5,272.0
2025-07-05 16:00:00,54.2,59.8,615.0,11.1,36.4,260.0
2025-07-05 17:00:00,82.2,116.4,676.0,16.2,49.3,279.0
2025-07-05 18:00:00,89.4,115.0,723.0,36.3,50.3,227.0
2025-07-05 19:00:00,105.7,125.3,760.0,63.7,51.4,154.0
2025-07-05 20:00:00,109.0,125.3,766.0,81.0,50.5,97.0
2025-07-05 21:00:00,99.9,113.6,725.0,79.3,46.0,71.0
2025-07-05 22:00:00,91.5,103.8,654.0,67.6,39.4,60.0
2025-07-05 23:00:00,83.4,97.3,586.0,55.4,33.0,56.0
2025-07-06 00:00:00,72.9,85.9,528.0,44.4,26.9,59.0
2025-07-06 01:00:00,62.2,71.0,473.0,33.0,21.1,69.0
2025-07-06 02:00:00,56.9,64.7,432.0,25.8,17.4,74.0
2025-07-06 03:00:00,53.6,59.8,404.0,26.1,16.7,67.0
2025-07-06 04:00:00,53.1,60.5,391.0,30.6,18.1,55.0
2025-07-06 05:00:00,64.0,65.4,411.0,28.3,26.0,64.0
2025-07-06 06:00:00,60.1,61.5,502.0,30.1,28.9,68.0
2025-07-06 07:00:00,62.2,64.0,626.0,32.3,33.2,75.0
2025-07-06 08:00:00,58.3,61.9,693.0,32.1,38.4,96.0
2025-07-06 09:00:00,53.2,61.7,645.0,27.5,45.6,140.0
2025-07-06 10:00:00,57.0,65.2,539.0,20.5,53.7,198.0
2025-07-06 11:00:00,64.3,74.0,463.0,14.8,58.7,247.0
2025-07-06 12:00:00,68.7,78.5,449.0,11.3,57.9,281.0
2025-07-06 13:00:00,71.7,83.6,463.0,9.0,54.0,307.0
2025-07-06 14:00:00,76.4,93.1,493.0,8.3,50.8,323.0
2025-07-06 15:00:00,78.2,98.7,544.0,7.7,49.5,331.0
2025-07-06 16:00:00,78.0,101.0,611.0,8.6,48.9,329.0
2025-07-06 17:00:00,76.6,153.7,663.0,14.7,36.1,239.0
2025-07-06 18:00:00,78.9,152.7,696.0,41.6,42.1,194.0
2025-07-06 19:00:00,96.4,168.1,715.0,77.9,50.3,132.0
2025-07-06 20:00:00,121.1,192.3,701.0,100.3,55.4,87.0
2025-07-06 21:00:00,134.6,188.1,632.0,95.9,55.4,78.0
2025-07-06 22:00:00,123.4,160.7,531.0,77.5,52.3,86.0
2025-07-06 23:00:00,114.3,149.9,451.0,59.8,47.7,93.0
2025-07-07 00:00:00,96.4,116.9,410.0,46.9,40.9,93.0
2025-07-07 01:00:00,91.5,128.1,389.0,34.8,32.4,91.0
2025-07-07 02:00:00,87.8,143.4,390.0,26.3,25.5,87.0
2025-07-07 03:00:00,77.8,166.7,394.0,23.7,21.3,76.0
2025-07-07 04:00:00,70.1,169.5,419.0,24.8,18.7,63.0
2025-07-07 05:00:00,71.5,101.0,517.0,30.4,33.6,74.0
2025-07-07 06:00:00,65.7,94.1,779.0,30.1,33.4,77.0
2025-07-07 07:00:00,57.7,94.8,1115.0,29.5,33.2,82.0
2025-07-07 08:00:00,43.7,77.5,1304.0,28.2,33.6,92.0
2025-07-07 09:00:00,39.5,65.0,1207.0,25.7,35.2,110.0
2025-07-07 10:00:00,38.2,61.9,963.0,22.4,37.4,132.0
2025-07-07 11:00:00,39.9,62.4,771.0,19.2,38.9,158.0
2025-07-07 12:00:00,43.7,65.2,710.0,15.6,38.6,190.0
2025-07-07 13:00:00,48.2,70.5,700.0,11.9,37.6,224.0
2025-07-07 14:00:00,54.1,75.2,702.0,10.4,37.4,248.0
2025-07-07 15:00:00,60.3,81.7,692.0,10.2,38.8,261.0
2025-07-07 16:00:00,63.3,88.2,695.0,12.1,41.1,264.0
2025-07-07 17:00:00,42.7,59.8,743.0,23.0,43.2,188.0
2025-07-07 18:00:00,47.6,64.7,867.0,32.3,42.1,162.0
2025-07-07 19:00:00,57.7,72.9,1037.0,45.8,40.7,126.0
2025-07-07 20:00:00,69.2,84.8,1198.0,60.4,40.9,92.0
2025-07-07 21:00:00,78.5,95.9,1338.0,77.9,44.4,64.0
2025-07-07 22:00:00,95.0,114.1,1469.0,96.6,49.5,39.0
2025-07-07 23:00:00,115.7,133.2,1569.0,107.8,52.2,21.0
2025-07-08 00:00:00,113.6,127.1,1637.0,106.0,50.2,14.0
2025-07-08 01:00:00,103.4,114.6,1675.0,96.9,45.8,15.0
2025-07-08 02:00:00,100.8,110.4,1664.0,88.6,42.2,17.0
2025-07-08 03:00:00,102.4,111.3,1590.0,85.0,40.4,15.0
2025-07-08 04:00:00,102.0,109.7,1468.0,82.4,39.3,13.0
2025-07-08 05:00:00,76.6,88.7,1327.0,62.1,29.0,24.0
2025-07-08 06:00:00,70.8,80.8,1164.0,56.5,30.4,39.0
2025-07-08 07:00:00,67.5,86.8,981.0,48.3,32.1,61.0
2025-07-08 08:00:00,61.9,103.6,814.0,39.5,32.0,84.0
2025-07-08 09:00:00,54.5,115.0,670.0,29.5,28.5,109.0
2025-07-08 10:00:00,42.6,109.2,541.0,18.9,23.2,134.0
2025-07-08 11:00:00,43.1,109.9,440.0,10.9,18.7,152.0
2025-07-08 12:00:00,44.4,113.2,369.0,6.9,15.8,157.0
2025-07-08 13:00:00,45.9,135.0,325.0,5.5,13.7,155.0
2025-07-08 14:00:00,47.5,174.6,313.0,6.1,12.6,149.0
2025-07-08 15:00:00,49.5,223.5,336.0,7.1,12.2,143.0
2025-07-08 16:00:00,55.4,262.6,390.0,10.0,12.8,133.0
2025-07-08 17:00:00,52.2,276.6,466.0,15.7,22.4,126.0
2025-07-08 18:00:00,62.6,320.4,588.0,27.2,23.4,104.0
2025-07-08 19:00:00,68.9,326.9,732.0,43.1,24.9,74.0
2025-07-08 20:00:00,78.9,344.6,811.0,56.2,26.7,50.0
2025-07-08 21:00:00,83.6,280.3,768.0,63.9,29.7,37.0
2025-07-08 22:00:00,78.7,233.3,659.0,68.7,33.0,29.0
2025-07-08 23:00:00,84.1,226.8,572.0,70.9,34.4,24.0
2025-07-09 00:00:00,81.0,198.8,533.0,69.8,32.1,23.0
2025-07-09 01:00:00,72.6,162.5,515.0,66.1,27.9,25.0
2025-07-09 02:00:00,63.8,136.9,522.0,61.7,24.6,28.0
2025-07-09 03:00:00,59.1,126.7,564.0,57.0,23.3,30.0
2025-07-09 04:00:00,54.8,120.6,631.0,51.7,22.9,32.0
2025-07-09 05:00:00,53.9,106.2,694.0,51.1,21.0,22.0
2025-07-09 06:00:00,51.6,97.3,763.0,45.4,22.0,35.0
2025-07-09 07:00:00,48.8,116.2,828.0,37.3,23.5,55.0
2025-07-09 08:00:00,46.8,149.0,831.0,29.6,25.0,80.0
2025-07-09 09:00:00,48.3,182.5,714.0,22.9,26.7,115.0
2025-07-09 10:00:00,48.1,176.0,535.0,16.6,28.4,155.0
2025-07-09 11:00:00,47.8,164.8,410.0,11.7,29.0,185.0
2025-07-09 12:00:00,47.5,152.3,382.0,8.0,27.3,201.0
2025-07-09 13:00:00,45.2,139.2,408.0,5.7,24.5,207.0
2025-07-09 14:00:00,43.2,135.0,470.0,5.9,22.5,205.0
2025-07-09 15:00:00,44.1,136.4,572.0,10.0,22.3,194.0
2025-07-09 16:00:00,43.0,118.5,709.0,16.7,23.1,174.0
2025-07-09 17:00:00,53.4,115.0,851.0,47.0,39.0,123.0
2025-07-09 18:00:00,54.8,112.9,1015.0,58.7,45.1,106.0
2025-07-09 19:00:00,62.6,113.4,1185.0,74.6,53.3,82.0
2025-07-09 20:00:00,79.2,124.8,1276.0,85.2,58.8,62.0
2025-07-09 21:00:00,83.1,129.5,1248.0,86.2,59.4,49.0
2025-07-09 22:00:00,89.2,129.0,1142.0,81.8,57.2,39.0
2025-07-09 23:00:00,86.8,115.5,999.0,75.4,53.8,34.0
2025-07-10 00:00:00,79.4,105.0,795.0,66.7,49.0,36.0
2025-07-10 01:00:00,71.2,96.9,554.0,56.0,42.9,42.0
2025-07-10 02:00:00,60.3,85.0,388.0,46.7,37.2,47.0
2025-07-10 03:00:00,50.2,71.7,352.0,39.9,31.9,48.0
2025-07-10 04:00:00,44.8,63.6,391.0,34.5,27.0,49.0
2025-07-10 05:00:00,49.4,64.5,450.0,35.8,31.0,50.0
2025-07-10 06:00:00,46.1,57.7,526.0,38.4,33.5,48.0
2025-07-10 07:00:00,42.3,51.3,623.0,41.8,36.8,47.0
2025-07-10 08:00:00,42.5,49.6,696.0,43.9,38.5,48.0
2025-07-10 09:00:00,43.5,49.6,731.0,43.5,37.0,54.0
2025-07-10 10:00:00,45.4,50.5,743.0,41.6,34.0,64.0
2025-07-10 11:00:00,42.8,47.5,728.0,39.6,31.8,75.0
